R,R,R Company,R Website,R Sally Company,R Sally Website,R Stop-list Link,R Stop-list Company,R Pipe Link,R Pipe Company,ICP,Company,Website,Score,Reasoning,Notes
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,SquareFi,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,ST Soft,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,StableDuel LLC,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Staff,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Stakemate,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Star Group,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,STARCROWN PARTNERS,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Starcrown Partners,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Stark Bank,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,StarkBank,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,"Starlight Gaming, Nigeria",,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Stars Games,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Stars Partners,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Start Investments Ltd,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Start2Pay,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Startdown.de,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,StartDowns,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,STAT Search Analytics,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Staticman Living Statues Masters,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Stats Perform,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Statscore,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,StatsDrone,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,StatsPerform,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Stay Partners,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Stealthpay.cc,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,STEM Connex,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Steve Ketteley,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Stifel,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Stratagem Technologies,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Stratagemix,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,StratEdge Group,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Strategemix,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Strauss Communications,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Streamer,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Strong Affiliates,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Strongmetrics,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,STS,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,STS Gaming Group,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,STS Gaming Group Limited,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,STS S.A.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Studio Venturas,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,STX,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Summer Creative,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Sumsub,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Suntera Digital,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Supapools,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Super Group,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Super group,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Super Group (SGHC) Limited,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Super Media One,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Super Partners,,,,
FALSE,FALSE,3,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Superbet,,,,
FALSE,FALSE,3,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,SuperBet,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Superbets,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,SuperBets,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Superfly Partners,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,SuperGIROS,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,SuperGroup,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,SuperLeads LLP,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,SUPERNOVACY,SBC ,Supernovacy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Supersiuu,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,SuperSport,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Suprema Gaming,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,SuprNation,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Sure Cliq,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Svenska Spel,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,swag42,SBC ,Swag42,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Sweepium,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Sweepstakebingo.com,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Swish Analytics,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Sword Media / GameTime Digital,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,SYMPHONY SOLUTIONS,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Symphony Solutions,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Synalogik Innovative Solutions,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Synalogik Innovative Solutions Ltd,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,SYNOT Interactive s.r.o.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,SYNOT TIP,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Synottip.cz,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Szerencsejatek,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Szerencsejáték Zrt,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Szerencsejáték Zrt.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,T&R Entertainment Corp,,,,
TRUE,FALSE,3,,Уникальный,Уникальный,#N/A,#N/A,#N/A,Taboola,SBC ,Taboola,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TaDa Gaming,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Sunbet.co.za,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TAG media,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TAG Media,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tain Malta Ltd.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Talent Diggers,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tameshi (an AWS Partner),,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tamhold,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tamietto Junior Unipessoal Lda,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tangem Wallet,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tanla Platforms Limited,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TAP by Smartico,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tappx,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Connectbet,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,tarlok impex,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tau Oracle,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Taurus Media,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Taxus Law & Finance,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TBM Groups,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TBN Commerce,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TEAM EXPANCE,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Team Hoynck,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Team Snowball,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TeamUp Affiliates,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tycoon Partners,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tech4s,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tech4s Group,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Techgaming360,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TechTide,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TECHVERSE SOLUTIONS,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TeleBet,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Telecall,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,"Telematic Interactive, CT Interactive and CT Gaming",,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Teleperformance,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TelePix,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Televisão e Rádio Miramar Moçambique,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Telkom (Tap2Win),,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Ten Media ltd.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,tentenseven,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Teremarkets,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Teremarkets OU,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tess Ventures,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,Test,SBC ,test,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,Test,SBC ,Test,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Go Spin Casino,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Galaxy Gaming,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,test56y6h6,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TESTA,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Testa,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TestPapas,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TG Tipster,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TGI Entertainment NV,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,REVPANDA GROUP,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TGI SPORT,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TH1 GAMES,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TH1GAMES,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Th1games,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Ace Company,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Conexus Group,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Connexus Group,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Deal Machines,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Deal Machines Ltd,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The DealMachines,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Football Pools,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Latvian Biathlon Federation,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Luck Factory,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Mill Adventure,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Mill Adventure Limited,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Multiple,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Multiple Group,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Portugal News,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Raine Group,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Rank Group plc,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Residency,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Savvy Capital Show,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Sporting News,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Sports Lab,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Stakehouse,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Unity Media,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,The Workshop,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TheEar Platform,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TheGang,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,theLotter,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Thelotter,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TheMultiple Group,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,theScore,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Thiago Vidal,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Thimba Media,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Think Advertising,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Think Digital Online,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Thinking Advertising,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,ThreadNanny,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Three Spring Media,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Thrillzz,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Thriving Wolves,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Thunder Partners,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Thunderpick,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tic Tac Bets,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TickleCharge,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tideva,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tigerbet,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tiki-Taka Play,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TikTok,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TikTok Brasil,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Timberazo.com,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TimeZoneBet,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tinglum Analytics,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tinkering Loyalty,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TRANSFERRA,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tioronihathe,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tipico,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tipp3,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tips.GG,,,,
FALSE,FALSE,4,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tipsport,,,,
FALSE,FALSE,4,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TipSport,,,,
FALSE,FALSE,4,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TIPSPORT,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tipsport a.s.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tipsport.net,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tipsport.net a.s.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TipTop,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tiptorro,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TipTorro,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TipWin,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tipwin,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Titans,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,REVISTA CASINO PERU,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TL Media Buy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TLF,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TMT ID,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,To Madeira Media,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Toals Bookmakers,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Todos Querem Jogar,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Token Syndicate,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tokenomics,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tola,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tom J,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tombola,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,tombola,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Top Advertising,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Top Notch Leads LTD,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TopDollarHub,,,,
